0	0.14334178377476292
1	0.2538490309013345
2	0.2538490309013345
3	0.2538490309013345
4	0.2538490309013345
5	0.2538490309013345
6	0.2538490309013345
7	0.26502770224345606
8	0.26502770224345606
9	0.26502770224345606
10	0.26502770224345606
11	0.32755605287670353
12	0.32755605287670353
13	0.3621153892590104
14	0.3749516109799257
15	0.3749516109799257
16	0.3956514032853753
17	0.5022045292240431
18	0.5022045292240431
19	0.5022045292240431
20	0.5022045292240431
21	0.5446164259419429
22	0.5446164259419429
23	0.5446164259419429
24	0.5446164259419429
25	0.5792376622059409
26	0.5792376622059409
27	0.5792376622059409
28	0.5792376622059409
29	0.5792376622059409
30	0.5792376622059409
31	0.5792376622059409
32	0.5792376622059409
33	0.6312153516784417
34	0.6312153516784417
35	0.6312153516784417
36	0.6312153516784417
37	0.6312153516784417
38	0.6312153516784417
39	0.6457201340270919
40	0.6457201340270919
41	0.6457201340270919
42	0.6457201340270919
43	0.6457201340270919
44	0.7322014778416852
45	0.7322014778416852
46	0.7757158248876361
47	0.7757158248876361
48	0.7757158248876361
49	0.7757158248876361
50	0.7757158248876361
51	0.7757158248876361
52	0.7757158248876361
53	0.7757158248876361
54	0.7757158248876361
55	0.7757158248876361
56	0.7757158248876361
57	0.7757158248876361
58	0.7757158248876361
59	0.7757158248876361
60	0.7757158248876361
61	0.7757158248876361
62	0.7757158248876361
63	0.8548722647165241
64	0.8783148296384005
65	0.8783148296384005
66	0.8783148296384005
67	0.8783148296384005
68	0.8783148296384005
69	0.8783148296384005
70	0.8783148296384005
71	0.9486785125168227
72	1.0152338944686061
73	1.0152338944686061
74	1.0152338944686061
75	1.0152338944686061
76	1.0152338944686061
77	1.0152338944686061
78	1.0152338944686061
79	1.0152338944686061
80	1.0152338944686061
81	1.0152338944686061
82	1.0152338944686061
83	1.0152338944686061
84	1.0152338944686061
85	1.0212024242600743
86	1.0212024242600743
87	1.0212024242600743
88	1.0212024242600743
89	1.0212024242600743
90	1.0212024242600743
91	1.0212024242600743
92	1.0212024242600743
93	1.0212024242600743
94	1.0212024242600743
95	1.0212024242600743
96	1.0212024242600743
97	1.0212024242600743
98	1.0543196801799772
99	1.0543196801799772
100	1.0543196801799772
101	1.0543196801799772
102	1.0543196801799772
103	1.0543196801799772
104	1.0543196801799772
105	1.0543196801799772
106	1.0543196801799772
107	1.0543196801799772
108	1.091639017269129
109	1.091639017269129
110	1.091639017269129
111	1.091639017269129
112	1.091639017269129
113	1.091639017269129
114	1.091639017269129
115	1.091639017269129
116	1.091639017269129
117	1.091639017269129
